game,2019,8,20191027,201910270nwe,cle,"Cleveland Browns",13,nwe,"New England Patriots",27
player,201910270nwe,cle,SchoJo00,sacks,0.0,,,,,
player,201910270nwe,cle,SchoJo00,tackles_combined,11,,,,,
player,201910270nwe,cle,SchoJo00,tackles_solo,8,,,,,
player,201910270nwe,cle,SchoJo00,tackles_assists,3,,,,,
player,201910270nwe,cle,SchoJo00,tackles_loss,0,,,,,
player,201910270nwe,cle,SchoJo00,qb_hits,0,,,,,
player,201910270nwe,cle,SchoJo00,fumbles_rec,0,,,,,
player,201910270nwe,cle,SchoJo00,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,SchoJo00,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,SchoJo00,fumbles_forced,0,,,,,
player,201910270nwe,cle,BurnMo99,def_int,0,,,,,
player,201910270nwe,cle,BurnMo99,def_int_yds,0,,,,,
player,201910270nwe,cle,BurnMo99,def_int_td,0,,,,,
player,201910270nwe,cle,BurnMo99,def_int_long,0,,,,,
player,201910270nwe,cle,BurnMo99,pass_defended,0,,,,,
player,201910270nwe,cle,BurnMo99,sacks,0.0,,,,,
player,201910270nwe,cle,BurnMo99,tackles_combined,8,,,,,
player,201910270nwe,cle,BurnMo99,tackles_solo,6,,,,,
player,201910270nwe,cle,BurnMo99,tackles_assists,2,,,,,
player,201910270nwe,cle,BurnMo99,tackles_loss,0,,,,,
player,201910270nwe,cle,BurnMo99,qb_hits,0,,,,,
player,201910270nwe,cle,BurnMo99,fumbles_rec,0,,,,,
player,201910270nwe,cle,BurnMo99,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,BurnMo99,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,BurnMo99,fumbles_forced,0,,,,,
player,201910270nwe,cle,WardDe02,def_int,0,,,,,
player,201910270nwe,cle,WardDe02,def_int_yds,0,,,,,
player,201910270nwe,cle,WardDe02,def_int_td,0,,,,,
player,201910270nwe,cle,WardDe02,def_int_long,0,,,,,
player,201910270nwe,cle,WardDe02,pass_defended,2,,,,,
player,201910270nwe,cle,WardDe02,sacks,0.0,,,,,
player,201910270nwe,cle,WardDe02,tackles_combined,5,,,,,
player,201910270nwe,cle,WardDe02,tackles_solo,4,,,,,
player,201910270nwe,cle,WardDe02,tackles_assists,1,,,,,
player,201910270nwe,cle,WardDe02,tackles_loss,0,,,,,
player,201910270nwe,cle,WardDe02,qb_hits,0,,,,,
player,201910270nwe,cle,WardDe02,fumbles_rec,0,,,,,
player,201910270nwe,cle,WardDe02,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,WardDe02,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,WardDe02,fumbles_forced,0,,,,,
player,201910270nwe,cle,WhitJe02,def_int,0,,,,,
player,201910270nwe,cle,WhitJe02,def_int_yds,0,,,,,
player,201910270nwe,cle,WhitJe02,def_int_td,0,,,,,
player,201910270nwe,cle,WhitJe02,def_int_long,0,,,,,
player,201910270nwe,cle,WhitJe02,pass_defended,0,,,,,
player,201910270nwe,cle,WhitJe02,sacks,0.0,,,,,
player,201910270nwe,cle,WhitJe02,tackles_combined,5,,,,,
player,201910270nwe,cle,WhitJe02,tackles_solo,2,,,,,
player,201910270nwe,cle,WhitJe02,tackles_assists,3,,,,,
player,201910270nwe,cle,WhitJe02,tackles_loss,0,,,,,
player,201910270nwe,cle,WhitJe02,qb_hits,0,,,,,
player,201910270nwe,cle,WhitJe02,fumbles_rec,0,,,,,
player,201910270nwe,cle,WhitJe02,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,WhitJe02,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,WhitJe02,fumbles_forced,0,,,,,
player,201910270nwe,cle,WillGr00,def_int,0,,,,,
player,201910270nwe,cle,WillGr00,def_int_yds,0,,,,,
player,201910270nwe,cle,WillGr00,def_int_td,0,,,,,
player,201910270nwe,cle,WillGr00,def_int_long,0,,,,,
player,201910270nwe,cle,WillGr00,pass_defended,0,,,,,
player,201910270nwe,cle,WillGr00,sacks,0.0,,,,,
player,201910270nwe,cle,WillGr00,tackles_combined,5,,,,,
player,201910270nwe,cle,WillGr00,tackles_solo,3,,,,,
player,201910270nwe,cle,WillGr00,tackles_assists,2,,,,,
player,201910270nwe,cle,WillGr00,tackles_loss,0,,,,,
player,201910270nwe,cle,WillGr00,qb_hits,0,,,,,
player,201910270nwe,cle,WillGr00,fumbles_rec,0,,,,,
player,201910270nwe,cle,WillGr00,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,WillGr00,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,WillGr00,fumbles_forced,0,,,,,
player,201910270nwe,cle,WilsMa03,def_int,0,,,,,
player,201910270nwe,cle,WilsMa03,def_int_yds,0,,,,,
player,201910270nwe,cle,WilsMa03,def_int_td,0,,,,,
player,201910270nwe,cle,WilsMa03,def_int_long,0,,,,,
player,201910270nwe,cle,WilsMa03,pass_defended,0,,,,,
player,201910270nwe,cle,WilsMa03,sacks,0.0,,,,,
player,201910270nwe,cle,WilsMa03,tackles_combined,5,,,,,
player,201910270nwe,cle,WilsMa03,tackles_solo,3,,,,,
player,201910270nwe,cle,WilsMa03,tackles_assists,2,,,,,
player,201910270nwe,cle,WilsMa03,tackles_loss,0,,,,,
player,201910270nwe,cle,WilsMa03,qb_hits,0,,,,,
player,201910270nwe,cle,WilsMa03,fumbles_rec,0,,,,,
player,201910270nwe,cle,WilsMa03,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,WilsMa03,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,WilsMa03,fumbles_forced,0,,,,,
player,201910270nwe,cle,OgunLa00,def_int,0,,,,,
player,201910270nwe,cle,OgunLa00,def_int_yds,0,,,,,
player,201910270nwe,cle,OgunLa00,def_int_td,0,,,,,
player,201910270nwe,cle,OgunLa00,def_int_long,0,,,,,
player,201910270nwe,cle,OgunLa00,pass_defended,0,,,,,
player,201910270nwe,cle,OgunLa00,sacks,0.0,,,,,
player,201910270nwe,cle,OgunLa00,tackles_combined,3,,,,,
player,201910270nwe,cle,OgunLa00,tackles_solo,3,,,,,
player,201910270nwe,cle,OgunLa00,tackles_assists,0,,,,,
player,201910270nwe,cle,OgunLa00,tackles_loss,0,,,,,
player,201910270nwe,cle,OgunLa00,qb_hits,0,,,,,
player,201910270nwe,cle,OgunLa00,fumbles_rec,0,,,,,
player,201910270nwe,cle,OgunLa00,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,OgunLa00,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,OgunLa00,fumbles_forced,0,,,,,
player,201910270nwe,cle,RichSh00,def_int,0,,,,,
player,201910270nwe,cle,RichSh00,def_int_yds,0,,,,,
player,201910270nwe,cle,RichSh00,def_int_td,0,,,,,
player,201910270nwe,cle,RichSh00,def_int_long,0,,,,,
player,201910270nwe,cle,RichSh00,pass_defended,0,,,,,
player,201910270nwe,cle,RichSh00,sacks,0.0,,,,,
player,201910270nwe,cle,RichSh00,tackles_combined,3,,,,,
player,201910270nwe,cle,RichSh00,tackles_solo,3,,,,,
player,201910270nwe,cle,RichSh00,tackles_assists,0,,,,,
player,201910270nwe,cle,RichSh00,tackles_loss,0,,,,,
player,201910270nwe,cle,RichSh00,qb_hits,0,,,,,
player,201910270nwe,cle,RichSh00,fumbles_rec,0,,,,,
player,201910270nwe,cle,RichSh00,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,RichSh00,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,RichSh00,fumbles_forced,0,,,,,
player,201910270nwe,cle,BurrJu00,def_int,0,,,,,
player,201910270nwe,cle,BurrJu00,def_int_yds,0,,,,,
player,201910270nwe,cle,BurrJu00,def_int_td,0,,,,,
player,201910270nwe,cle,BurrJu00,def_int_long,0,,,,,
player,201910270nwe,cle,BurrJu00,pass_defended,0,,,,,
player,201910270nwe,cle,BurrJu00,sacks,0.0,,,,,
player,201910270nwe,cle,BurrJu00,tackles_combined,2,,,,,
player,201910270nwe,cle,BurrJu00,tackles_solo,2,,,,,
player,201910270nwe,cle,BurrJu00,tackles_assists,0,,,,,
player,201910270nwe,cle,BurrJu00,tackles_loss,0,,,,,
player,201910270nwe,cle,BurrJu00,qb_hits,0,,,,,
player,201910270nwe,cle,BurrJu00,fumbles_rec,0,,,,,
player,201910270nwe,cle,BurrJu00,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,BurrJu00,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,BurrJu00,fumbles_forced,0,,,,,
player,201910270nwe,cle,CarrTr00,def_int,0,,,,,
player,201910270nwe,cle,CarrTr00,def_int_yds,0,,,,,
player,201910270nwe,cle,CarrTr00,def_int_td,0,,,,,
player,201910270nwe,cle,CarrTr00,def_int_long,0,,,,,
player,201910270nwe,cle,CarrTr00,pass_defended,0,,,,,
player,201910270nwe,cle,CarrTr00,sacks,0.0,,,,,
player,201910270nwe,cle,CarrTr00,tackles_combined,1,,,,,
player,201910270nwe,cle,CarrTr00,tackles_solo,0,,,,,
player,201910270nwe,cle,CarrTr00,tackles_assists,1,,,,,
player,201910270nwe,cle,CarrTr00,tackles_loss,0,,,,,
player,201910270nwe,cle,CarrTr00,qb_hits,0,,,,,
player,201910270nwe,cle,CarrTr00,fumbles_rec,0,,,,,
player,201910270nwe,cle,CarrTr00,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,CarrTr00,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,CarrTr00,fumbles_forced,0,,,,,
player,201910270nwe,cle,LawrDe02,def_int,0,,,,,
player,201910270nwe,cle,LawrDe02,def_int_yds,0,,,,,
player,201910270nwe,cle,LawrDe02,def_int_td,0,,,,,
player,201910270nwe,cle,LawrDe02,def_int_long,0,,,,,
player,201910270nwe,cle,LawrDe02,pass_defended,0,,,,,
player,201910270nwe,cle,LawrDe02,sacks,0.0,,,,,
player,201910270nwe,cle,LawrDe02,tackles_combined,1,,,,,
player,201910270nwe,cle,LawrDe02,tackles_solo,0,,,,,
player,201910270nwe,cle,LawrDe02,tackles_assists,1,,,,,
player,201910270nwe,cle,LawrDe02,tackles_loss,0,,,,,
player,201910270nwe,cle,LawrDe02,qb_hits,0,,,,,
player,201910270nwe,cle,LawrDe02,fumbles_rec,0,,,,,
player,201910270nwe,cle,LawrDe02,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,LawrDe02,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,LawrDe02,fumbles_forced,0,,,,,
player,201910270nwe,cle,ThomCh06,def_int,0,,,,,
player,201910270nwe,cle,ThomCh06,def_int_yds,0,,,,,
player,201910270nwe,cle,ThomCh06,def_int_td,0,,,,,
player,201910270nwe,cle,ThomCh06,def_int_long,0,,,,,
player,201910270nwe,cle,ThomCh06,pass_defended,0,,,,,
player,201910270nwe,cle,ThomCh06,sacks,0.0,,,,,
player,201910270nwe,cle,ThomCh06,tackles_combined,1,,,,,
player,201910270nwe,cle,ThomCh06,tackles_solo,1,,,,,
player,201910270nwe,cle,ThomCh06,tackles_assists,0,,,,,
player,201910270nwe,cle,ThomCh06,tackles_loss,0,,,,,
player,201910270nwe,cle,ThomCh06,qb_hits,0,,,,,
player,201910270nwe,cle,ThomCh06,fumbles_rec,0,,,,,
player,201910270nwe,cle,ThomCh06,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,ThomCh06,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,ThomCh06,fumbles_forced,0,,,,,
player,201910270nwe,cle,ThomTa01,def_int,0,,,,,
player,201910270nwe,cle,ThomTa01,def_int_yds,0,,,,,
player,201910270nwe,cle,ThomTa01,def_int_td,0,,,,,
player,201910270nwe,cle,ThomTa01,def_int_long,0,,,,,
player,201910270nwe,cle,ThomTa01,pass_defended,0,,,,,
player,201910270nwe,cle,ThomTa01,sacks,0.0,,,,,
player,201910270nwe,cle,ThomTa01,tackles_combined,0,,,,,
player,201910270nwe,cle,ThomTa01,tackles_solo,0,,,,,
player,201910270nwe,cle,ThomTa01,tackles_assists,0,,,,,
player,201910270nwe,cle,ThomTa01,tackles_loss,0,,,,,
player,201910270nwe,cle,ThomTa01,qb_hits,0,,,,,
player,201910270nwe,cle,ThomTa01,fumbles_rec,1,,,,,
player,201910270nwe,cle,ThomTa01,fumbles_rec_yds,0,,,,,
player,201910270nwe,cle,ThomTa01,fumbles_rec_td,0,,,,,
player,201910270nwe,cle,ThomTa01,fumbles_forced,0,,,,,
player,201910270nwe,nwe,GuyxLa00,def_int,1,,,,,
player,201910270nwe,nwe,GuyxLa00,def_int_yds,5,,,,,
player,201910270nwe,nwe,GuyxLa00,def_int_td,0,,,,,
player,201910270nwe,nwe,GuyxLa00,def_int_long,5,,,,,
player,201910270nwe,nwe,GuyxLa00,pass_defended,1,,,,,
player,201910270nwe,nwe,GuyxLa00,sacks,0.0,,,,,
player,201910270nwe,nwe,GuyxLa00,tackles_combined,4,,,,,
player,201910270nwe,nwe,GuyxLa00,tackles_solo,3,,,,,
player,201910270nwe,nwe,GuyxLa00,tackles_assists,1,,,,,
player,201910270nwe,nwe,GuyxLa00,tackles_loss,0,,,,,
player,201910270nwe,nwe,GuyxLa00,qb_hits,0,,,,,
player,201910270nwe,nwe,GuyxLa00,fumbles_rec,0,,,,,
player,201910270nwe,nwe,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,GuyxLa00,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,GuyxLa00,fumbles_forced,0,,,,,
player,201910270nwe,nwe,ButlAd00,def_int,0,,,,,
player,201910270nwe,nwe,ButlAd00,def_int_yds,0,,,,,
player,201910270nwe,nwe,ButlAd00,def_int_td,0,,,,,
player,201910270nwe,nwe,ButlAd00,def_int_long,0,,,,,
player,201910270nwe,nwe,ButlAd00,pass_defended,0,,,,,
player,201910270nwe,nwe,ButlAd00,sacks,2.0,,,,,
player,201910270nwe,nwe,ButlAd00,tackles_combined,4,,,,,
player,201910270nwe,nwe,ButlAd00,tackles_solo,2,,,,,
player,201910270nwe,nwe,ButlAd00,tackles_assists,2,,,,,
player,201910270nwe,nwe,ButlAd00,tackles_loss,2,,,,,
player,201910270nwe,nwe,ButlAd00,qb_hits,3,,,,,
player,201910270nwe,nwe,ButlAd00,fumbles_rec,0,,,,,
player,201910270nwe,nwe,ButlAd00,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,ButlAd00,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,ButlAd00,fumbles_forced,0,,,,,
player,201910270nwe,nwe,CollJa00,def_int,0,,,,,
player,201910270nwe,nwe,CollJa00,def_int_yds,0,,,,,
player,201910270nwe,nwe,CollJa00,def_int_td,0,,,,,
player,201910270nwe,nwe,CollJa00,def_int_long,0,,,,,
player,201910270nwe,nwe,CollJa00,pass_defended,0,,,,,
player,201910270nwe,nwe,CollJa00,sacks,1.5,,,,,
player,201910270nwe,nwe,CollJa00,tackles_combined,13,,,,,
player,201910270nwe,nwe,CollJa00,tackles_solo,12,,,,,
player,201910270nwe,nwe,CollJa00,tackles_assists,1,,,,,
player,201910270nwe,nwe,CollJa00,tackles_loss,1,,,,,
player,201910270nwe,nwe,CollJa00,qb_hits,2,,,,,
player,201910270nwe,nwe,CollJa00,fumbles_rec,0,,,,,
player,201910270nwe,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,CollJa00,fumbles_forced,0,,,,,
player,201910270nwe,nwe,VanNKy00,def_int,0,,,,,
player,201910270nwe,nwe,VanNKy00,def_int_yds,0,,,,,
player,201910270nwe,nwe,VanNKy00,def_int_td,0,,,,,
player,201910270nwe,nwe,VanNKy00,def_int_long,0,,,,,
player,201910270nwe,nwe,VanNKy00,pass_defended,0,,,,,
player,201910270nwe,nwe,VanNKy00,sacks,1.0,,,,,
player,201910270nwe,nwe,VanNKy00,tackles_combined,1,,,,,
player,201910270nwe,nwe,VanNKy00,tackles_solo,1,,,,,
player,201910270nwe,nwe,VanNKy00,tackles_assists,0,,,,,
player,201910270nwe,nwe,VanNKy00,tackles_loss,1,,,,,
player,201910270nwe,nwe,VanNKy00,qb_hits,1,,,,,
player,201910270nwe,nwe,VanNKy00,fumbles_rec,0,,,,,
player,201910270nwe,nwe,VanNKy00,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,VanNKy00,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,VanNKy00,fumbles_forced,0,,,,,
player,201910270nwe,nwe,WinoCh00,def_int,0,,,,,
player,201910270nwe,nwe,WinoCh00,def_int_yds,0,,,,,
player,201910270nwe,nwe,WinoCh00,def_int_td,0,,,,,
player,201910270nwe,nwe,WinoCh00,def_int_long,0,,,,,
player,201910270nwe,nwe,WinoCh00,pass_defended,0,,,,,
player,201910270nwe,nwe,WinoCh00,sacks,0.5,,,,,
player,201910270nwe,nwe,WinoCh00,tackles_combined,1,,,,,
player,201910270nwe,nwe,WinoCh00,tackles_solo,0,,,,,
player,201910270nwe,nwe,WinoCh00,tackles_assists,1,,,,,
player,201910270nwe,nwe,WinoCh00,tackles_loss,0,,,,,
player,201910270nwe,nwe,WinoCh00,qb_hits,1,,,,,
player,201910270nwe,nwe,WinoCh00,fumbles_rec,0,,,,,
player,201910270nwe,nwe,WinoCh00,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,WinoCh00,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,WinoCh00,fumbles_forced,0,,,,,
player,201910270nwe,nwe,JoneJo03,def_int,0,,,,,
player,201910270nwe,nwe,JoneJo03,def_int_yds,0,,,,,
player,201910270nwe,nwe,JoneJo03,def_int_td,0,,,,,
player,201910270nwe,nwe,JoneJo03,def_int_long,0,,,,,
player,201910270nwe,nwe,JoneJo03,pass_defended,0,,,,,
player,201910270nwe,nwe,JoneJo03,sacks,0.0,,,,,
player,201910270nwe,nwe,JoneJo03,tackles_combined,7,,,,,
player,201910270nwe,nwe,JoneJo03,tackles_solo,3,,,,,
player,201910270nwe,nwe,JoneJo03,tackles_assists,4,,,,,
player,201910270nwe,nwe,JoneJo03,tackles_loss,0,,,,,
player,201910270nwe,nwe,JoneJo03,qb_hits,0,,,,,
player,201910270nwe,nwe,JoneJo03,fumbles_rec,0,,,,,
player,201910270nwe,nwe,JoneJo03,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,JoneJo03,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,JoneJo03,fumbles_forced,1,,,,,
player,201910270nwe,nwe,GilmSt00,def_int,0,,,,,
player,201910270nwe,nwe,GilmSt00,def_int_yds,0,,,,,
player,201910270nwe,nwe,GilmSt00,def_int_td,0,,,,,
player,201910270nwe,nwe,GilmSt00,def_int_long,0,,,,,
player,201910270nwe,nwe,GilmSt00,pass_defended,1,,,,,
player,201910270nwe,nwe,GilmSt00,sacks,0.0,,,,,
player,201910270nwe,nwe,GilmSt00,tackles_combined,4,,,,,
player,201910270nwe,nwe,GilmSt00,tackles_solo,4,,,,,
player,201910270nwe,nwe,GilmSt00,tackles_assists,0,,,,,
player,201910270nwe,nwe,GilmSt00,tackles_loss,0,,,,,
player,201910270nwe,nwe,GilmSt00,qb_hits,0,,,,,
player,201910270nwe,nwe,GilmSt00,fumbles_rec,0,,,,,
player,201910270nwe,nwe,GilmSt00,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,GilmSt00,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,GilmSt00,fumbles_forced,0,,,,,
player,201910270nwe,nwe,ShelDa01,def_int,0,,,,,
player,201910270nwe,nwe,ShelDa01,def_int_yds,0,,,,,
player,201910270nwe,nwe,ShelDa01,def_int_td,0,,,,,
player,201910270nwe,nwe,ShelDa01,def_int_long,0,,,,,
player,201910270nwe,nwe,ShelDa01,pass_defended,0,,,,,
player,201910270nwe,nwe,ShelDa01,sacks,0.0,,,,,
player,201910270nwe,nwe,ShelDa01,tackles_combined,4,,,,,
player,201910270nwe,nwe,ShelDa01,tackles_solo,2,,,,,
player,201910270nwe,nwe,ShelDa01,tackles_assists,2,,,,,
player,201910270nwe,nwe,ShelDa01,tackles_loss,0,,,,,
player,201910270nwe,nwe,ShelDa01,qb_hits,0,,,,,
player,201910270nwe,nwe,ShelDa01,fumbles_rec,0,,,,,
player,201910270nwe,nwe,ShelDa01,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,ShelDa01,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,ShelDa01,fumbles_forced,0,,,,,
player,201910270nwe,nwe,HighDo01,def_int,0,,,,,
player,201910270nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201910270nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201910270nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201910270nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201910270nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201910270nwe,nwe,HighDo01,tackles_combined,3,,,,,
player,201910270nwe,nwe,HighDo01,tackles_solo,2,,,,,
player,201910270nwe,nwe,HighDo01,tackles_assists,1,,,,,
player,201910270nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201910270nwe,nwe,HighDo01,qb_hits,0,,,,,
player,201910270nwe,nwe,HighDo01,fumbles_rec,1,,,,,
player,201910270nwe,nwe,HighDo01,fumbles_rec_yds,26,,,,,
player,201910270nwe,nwe,HighDo01,fumbles_rec_td,1,,,,,
player,201910270nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201910270nwe,nwe,McCoJa99,def_int,0,,,,,
player,201910270nwe,nwe,McCoJa99,def_int_yds,0,,,,,
player,201910270nwe,nwe,McCoJa99,def_int_td,0,,,,,
player,201910270nwe,nwe,McCoJa99,def_int_long,0,,,,,
player,201910270nwe,nwe,McCoJa99,pass_defended,0,,,,,
player,201910270nwe,nwe,McCoJa99,sacks,0.0,,,,,
player,201910270nwe,nwe,McCoJa99,tackles_combined,3,,,,,
player,201910270nwe,nwe,McCoJa99,tackles_solo,1,,,,,
player,201910270nwe,nwe,McCoJa99,tackles_assists,2,,,,,
player,201910270nwe,nwe,McCoJa99,tackles_loss,0,,,,,
player,201910270nwe,nwe,McCoJa99,qb_hits,0,,,,,
player,201910270nwe,nwe,McCoJa99,fumbles_rec,0,,,,,
player,201910270nwe,nwe,McCoJa99,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,McCoJa99,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,McCoJa99,fumbles_forced,0,,,,,
player,201910270nwe,nwe,WiseDe00,def_int,0,,,,,
player,201910270nwe,nwe,WiseDe00,def_int_yds,0,,,,,
player,201910270nwe,nwe,WiseDe00,def_int_td,0,,,,,
player,201910270nwe,nwe,WiseDe00,def_int_long,0,,,,,
player,201910270nwe,nwe,WiseDe00,pass_defended,0,,,,,
player,201910270nwe,nwe,WiseDe00,sacks,0.0,,,,,
player,201910270nwe,nwe,WiseDe00,tackles_combined,3,,,,,
player,201910270nwe,nwe,WiseDe00,tackles_solo,3,,,,,
player,201910270nwe,nwe,WiseDe00,tackles_assists,0,,,,,
player,201910270nwe,nwe,WiseDe00,tackles_loss,0,,,,,
player,201910270nwe,nwe,WiseDe00,qb_hits,0,,,,,
player,201910270nwe,nwe,WiseDe00,fumbles_rec,0,,,,,
player,201910270nwe,nwe,WiseDe00,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,WiseDe00,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,WiseDe00,fumbles_forced,0,,,,,
player,201910270nwe,nwe,CalhSh00,def_int,0,,,,,
player,201910270nwe,nwe,CalhSh00,def_int_yds,0,,,,,
player,201910270nwe,nwe,CalhSh00,def_int_td,0,,,,,
player,201910270nwe,nwe,CalhSh00,def_int_long,0,,,,,
player,201910270nwe,nwe,CalhSh00,pass_defended,0,,,,,
player,201910270nwe,nwe,CalhSh00,sacks,0.0,,,,,
player,201910270nwe,nwe,CalhSh00,tackles_combined,2,,,,,
player,201910270nwe,nwe,CalhSh00,tackles_solo,2,,,,,
player,201910270nwe,nwe,CalhSh00,tackles_assists,0,,,,,
player,201910270nwe,nwe,CalhSh00,tackles_loss,0,,,,,
player,201910270nwe,nwe,CalhSh00,qb_hits,0,,,,,
player,201910270nwe,nwe,CalhSh00,fumbles_rec,0,,,,,
player,201910270nwe,nwe,CalhSh00,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,CalhSh00,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,CalhSh00,fumbles_forced,0,,,,,
player,201910270nwe,nwe,ChunPa99,def_int,0,,,,,
player,201910270nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201910270nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201910270nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201910270nwe,nwe,ChunPa99,pass_defended,1,,,,,
player,201910270nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201910270nwe,nwe,ChunPa99,tackles_combined,2,,,,,
player,201910270nwe,nwe,ChunPa99,tackles_solo,2,,,,,
player,201910270nwe,nwe,ChunPa99,tackles_assists,0,,,,,
player,201910270nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201910270nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201910270nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201910270nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201910270nwe,nwe,HarmDu00,def_int,0,,,,,
player,201910270nwe,nwe,HarmDu00,def_int_yds,0,,,,,
player,201910270nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201910270nwe,nwe,HarmDu00,def_int_long,0,,,,,
player,201910270nwe,nwe,HarmDu00,pass_defended,0,,,,,
player,201910270nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201910270nwe,nwe,HarmDu00,tackles_combined,2,,,,,
player,201910270nwe,nwe,HarmDu00,tackles_solo,2,,,,,
player,201910270nwe,nwe,HarmDu00,tackles_assists,0,,,,,
player,201910270nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201910270nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201910270nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201910270nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201910270nwe,nwe,SimoJo01,def_int,0,,,,,
player,201910270nwe,nwe,SimoJo01,def_int_yds,0,,,,,
player,201910270nwe,nwe,SimoJo01,def_int_td,0,,,,,
player,201910270nwe,nwe,SimoJo01,def_int_long,0,,,,,
player,201910270nwe,nwe,SimoJo01,pass_defended,0,,,,,
player,201910270nwe,nwe,SimoJo01,sacks,0.0,,,,,
player,201910270nwe,nwe,SimoJo01,tackles_combined,2,,,,,
player,201910270nwe,nwe,SimoJo01,tackles_solo,0,,,,,
player,201910270nwe,nwe,SimoJo01,tackles_assists,2,,,,,
player,201910270nwe,nwe,SimoJo01,tackles_loss,0,,,,,
player,201910270nwe,nwe,SimoJo01,qb_hits,0,,,,,
player,201910270nwe,nwe,SimoJo01,fumbles_rec,0,,,,,
player,201910270nwe,nwe,SimoJo01,fumbles_rec_yds,0,,,,,
player,201910270nwe,nwe,SimoJo01,fumbles_rec_td,0,,,,,
player,201910270nwe,nwe,SimoJo01,fumbles_forced,0,,,,,
player,201910270nwe,nwe,BentJa00,def_int,0,,,,,
